device_id,date,duration_hours
a5f268bc-e138-402a-bbdb-39b9218091db,2025-10-05,13.873888888888889
96A0FEFE-D7FC-4565-85A8-BC71ACE86D39,2025-10-02,-11.17388888888889
32d1dcc4-5d27-49cf-854f-6fda59c978b1,2025-10-01,2.0861111111111112
e0151152-3ec7-4ef5-aa53-c0146ddd7d77,2025-10-05,18.038055555555555
e0151152-3ec7-4ef5-aa53-c0146ddd7d77,2025-10-06,19.661666666666665
27838b66-ec1c-45c6-be73-f1ca7702d034,2025-10-01,12.662777777777778
C1256237-1638-41C9-A599-F89F704E7E7C,2025-10-06,4.845
8D1E881B-7103-42FE-A561-D07E8B00DA17,2025-10-06,22.558333333333334
FFD9050B-87AB-4406-98B4-902CFABC30C4,2025-10-04,3.3733333333333335
ee15c161-1f1a-4514-a3de-007f0520ebbc,2025-10-06,16.054166666666667
99DBD565-2786-4A51-878D-A470CDEC7984,2025-10-03,6.173055555555556
99DBD565-2786-4A51-878D-A470CDEC7984,2025-10-05,2.0969444444444445
cb14099d-b92d-477c-8d20-05c03cea4247,2025-10-04,14.110277777777778
6022111a-6264-4f3d-a6b3-7c74cc15dbd3,2025-10-04,2.1286111111111112
ff8140a7-062e-40a8-b024-11f97e6b7c5f,2025-10-01,-4.501388888888889
ED84606E-5A4B-46F9-9B50-2CC6045A8D45,2025-10-05,-5.843055555555556
44f03b41-ba1e-4997-a686-3954f59a045f,2025-10-03,-1.4408333333333334
44f03b41-ba1e-4997-a686-3954f59a045f,2025-10-05,23.30527777777778
77C01D3A-5FA5-4F23-989F-02EC64D69052,2025-10-03,8.384722222222223
ee8bf132-7870-40c1-8fc0-b58f72ecaa1a,2025-10-04,0.01
e41f13b5-e68b-4f45-b784-b15909a56b3f,2025-10-04,-14.895277777777778
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-01,10.42361111111111
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,9.96
15342A62-B3FC-4D93-A79A-674C09FC8ACC,2025-10-04,-2.6375
15342A62-B3FC-4D93-A79A-674C09FC8ACC,2025-10-06,20.181944444444444
27838B66-EC1C-45C6-BE73-F1CA7702D034,2025-10-01,12.6675
27838B66-EC1C-45C6-BE73-F1CA7702D034,2025-10-04,-0.5219444444444444
20c2663c-1510-4fd5-b248-9826bd400482,2025-10-01,-0.0016666666666666668
f7e52e25-dc2e-45ad-a377-0ee47cf1302d,2025-10-03,-5.543611111111111
11142ce5-5eaf-4b13-ae27-ff40bdca12b2,2025-10-05,7.254722222222222
114af2ce-f73d-49d7-b804-9869c6b7228d,2025-10-03,2.1655555555555557
7F766A9A-8DAD-4F08-88A5-5714B1DD4AD5,2025-10-04,17.200555555555557
7F766A9A-8DAD-4F08-88A5-5714B1DD4AD5,2025-10-07,8.14638888888889
32D1DCC4-5D27-49CF-854F-6FDA59C978B1,2025-10-01,4.386666666666667
e1f98ba2-f597-4177-9c6c-fda1abad3167,2025-10-03,-4.543888888888889
e1f98ba2-f597-4177-9c6c-fda1abad3167,2025-10-04,23.41611111111111
dea25627-2965-406f-968a-05bed7c2bbed,2025-10-04,2.7555555555555555
2a33a377-13e8-42a0-a49b-cf736916dcb9,2025-10-01,-7.188055555555556
2a33a377-13e8-42a0-a49b-cf736916dcb9,2025-10-02,-8.176666666666666
5ea3c1cb-dfaf-49ca-a6c7-71d3ae2eb1a2,2025-10-04,-0.475
4255efaf-bbf5-4246-a1c0-28727087026c,2025-10-03,-3.2569444444444446
1D6FC327-028D-4780-9E0D-48B249A1B54D,2025-10-04,16.255555555555556
6E9C9BDB-C05E-4B0D-B7FF-796C82C7A913,2025-10-06,0.0913888888888889
4a2f221e-5379-4788-b687-d7b2d5c50776,2025-10-02,-0.66
c244537d-acbf-4178-ac81-2c63412150dc,2025-10-07,-11.62861111111111
3DBBB1D6-44DE-4256-8819-EF10184C42FB,2025-10-03,18.854444444444443
D4EA038D-EB3B-4CB9-82CE-B9185EB15D75,2025-10-06,7.98
05C58C04-55CC-49B3-9886-F8356BCCB043,2025-10-05,-1.5733333333333333
5C35BA62-46A9-4EE9-8E14-1CDE1FEC9DC6,2025-10-01,1.0419444444444443
7fe4cd44-5b56-4826-9278-76b30f239703,2025-10-06,-0.13
611E1ED4-2592-4383-A944-A5E37ABC5CD9,2025-10-05,10.158888888888889
7a454cc1-3e47-48eb-9ce6-d5ba53f62943,2025-10-02,-0.16111111111111112
7a454cc1-3e47-48eb-9ce6-d5ba53f62943,2025-10-05,11.841388888888888
F7872F6A-64F5-44B1-AEF2-8CB309381226,2025-10-01,-11.02
17256793-095f-4426-8c9b-786b56122d67,2025-10-04,16.336388888888887
83112417-8057-4e20-ab1f-bbb7a0a3011e,2025-10-02,19.93138888888889
5bc9027b-5f91-46df-9dc7-a6c89e05c75c,2025-10-03,18.236666666666668
E9FD4C9F-7388-456F-9EC3-D71F04898330,2025-10-03,-4.0905555555555555
7724a8f8-2f67-4d21-afb6-bbd431213f10,2025-10-06,5.1275
8d00c9ba-cb2c-45cd-ab31-f015498f3ddc,2025-10-01,-6.352222222222222
65e608b0-5b22-404d-af86-61484346a5e7,2025-10-03,4.085555555555556
64A3A6FD-5F80-4FE9-9871-8B241674AC34,2025-10-06,-0.1986111111111111
8DEE5E7D-FCDF-4E24-94A0-E99D595F6903,2025-10-01,2.9058333333333333
F45777A1-7479-40F0-A096-FBD0B2CD5935,2025-10-04,12.699722222222222
72bea825-c54e-499f-8474-7f4aa583cb85,2025-10-06,-10.906666666666666
b160c22f-b54b-484f-8dfb-5614c7914b71,2025-10-03,5.9425
ba7336c3-2a0a-4452-93b9-21a6b847492b,2025-10-02,11.652222222222223
513f36a5-8705-4dd9-adf0-cea6a3c5e01d,2025-10-04,-0.08361111111111111
5F68B30C-D190-4A71-A31F-365E646F2BE3,2025-10-01,16.8025
983c59ec-3de4-4076-9a25-c78a9097289a,2025-10-06,-1.3547222222222222
28EFCE5B-92C8-44D9-B59C-CB095EED614E,2025-10-05,-2.5855555555555556
B99661CA-7E20-4A0C-9632-EB2D00A0516D,2025-10-02,14.12
C1DACB51-5817-4FE5-B33C-B6E2AA601963,2025-10-05,-1.3141666666666667
6e9c9bdb-c05e-4b0d-b7ff-796c82c7a913,2025-10-06,0.08777777777777777
0e7ebf43-b4a5-43b2-958d-1d237e9402d1,2025-10-02,-2.5183333333333335
14A79FC7-DFB9-4F1F-A70A-7C6401AC06C9,2025-10-05,1.091388888888889
79746377-B124-49AA-AF0A-CAD8065EEE98,2025-10-05,-1.4966666666666666
cdd26047-e2ba-460d-ab2a-eae773dccb28,2025-10-05,7.2375
79746377-b124-49aa-af0a-cad8065eee98,2025-10-05,-1.495
b5002122-87e7-4914-8585-459bff482b0b,2025-10-01,1.5316666666666667
c85636ab-db42-40b0-af21-a633f2221306,2025-10-03,-3.691666666666667
03764C89-F961-456E-BC1F-247B3BF659EC,2025-10-01,-6.354166666666667
08bc807b-352c-420d-8c60-befc6dbdf6f6,2025-10-03,8.765
8effe310-adbb-4185-ad0a-7cf5d5c21e1a,2025-10-04,6.296111111111111
044f0f73-8e01-4080-8f30-e4697d6ecc7b,2025-10-05,18.55666666666667
4e5a81ef-2136-4d0a-a1c6-72bde81743bd,2025-10-01,11.525277777777777
4e5a81ef-2136-4d0a-a1c6-72bde81743bd,2025-10-04,-7.342222222222222
4e5a81ef-2136-4d0a-a1c6-72bde81743bd,2025-10-07,18.06138888888889
83d46531-27fc-478f-afb6-a98718063209,2025-10-06,18.98611111111111
706d69ba-ddba-47fb-8e1a-b5c67172a333,2025-10-04,6.233611111111111
b10466df-2712-4e6d-a7bc-d5be1f051460,2025-10-03,-0.6308333333333334
5e06b792-60fe-4f47-a8e8-21d0fb92af66,2025-10-07,-9.330833333333333
b41b652a-7701-4a67-8c5b-b9b7695e5600,2025-10-04,10.929722222222223
36620f4b-c143-4526-a526-8964fa57a6d7,2025-10-04,5.7825
3abd2c33-3110-41ba-a747-7124750376e3,2025-10-04,-1.8355555555555556
3abd2c33-3110-41ba-a747-7124750376e3,2025-10-05,-6.520277777777777
83222427-8057-4e20-ab2f-bbb7a0a3012e,2025-10-02,15.659444444444444
a52f11d0-808e-4f14-b2a6-c8e5460f78c5,2025-10-03,-0.4002777777777778
a52f11d0-808e-4f14-b2a6-c8e5460f78c5,2025-10-06,14.454166666666667
07d53b71-b4f4-409b-8310-d80ba3d8e861,2025-10-03,5.344722222222222
10b5a220-2875-4b66-a400-7d81d26027b0,2025-10-02,15.074444444444444
82FC44B3-A01C-4107-B072-E1E1276EBB20,2025-10-06,1.3966666666666667
7DE73F67-4112-48BA-A330-D1B7877DB87A,2025-10-03,14.85
DE8EE4B3-B47C-46BF-81E0-4DAFDB50F0EE,2025-10-05,4.6575
957c7e5e-33d8-455c-a610-0c7dbcb7bc54,2025-10-06,-8.872777777777777
67744d63-f6c0-451a-a755-efbf16ed244c,2025-10-05,14.133888888888889
46ed6000-fe24-4b51-83c8-26f5a54584b6,2025-10-02,6.541388888888889
aefa0ebd-30b1-40c5-ac5f-00d2369e3423,2025-10-07,15.2425
ea7aef2d-faee-493e-ae2c-07ed1b6e1667,2025-10-06,-3.8516666666666666
7fa05fe3-fea3-41ec-a513-df8c4b0e6a10,2025-10-01,9.047222222222222
4bd61d61-6e06-4b13-8088-90fdba459176,2025-10-07,-2.398888888888889
1016eef2-24a0-4818-ac74-ffaf02e1a0ee,2025-10-03,-4.495277777777778
552307cf-26da-44ec-a05f-46ebf9b82af2,2025-10-01,15.283055555555556
552307cf-26da-44ec-a05f-46ebf9b82af2,2025-10-02,3.0705555555555555
6d9a705e-e3a9-4c99-81a4-fe90102dd8a3,2025-10-04,0.16416666666666666
5bd03d1d-02ef-40ba-a8e2-c2a60a6c1cce,2025-10-07,2.7447222222222223
f462ee22-e080-447d-afa5-5ee7ebe080ff,2025-10-02,7.020833333333333
f462ee22-e080-447d-afa5-5ee7ebe080ff,2025-10-04,22.70138888888889
756511f6-0b76-4e81-ab12-ff8b6717108b,2025-10-01,16.96361111111111
6085beac-3ab2-4be3-abaa-6e1a7438eb71,2025-10-05,13.653888888888888
5410252A-7DCF-4822-AF97-BFC85EF76F5D,2025-10-02,-0.4608333333333333
5baa6a15-5a3f-4ec8-8bef-6b2f7a86d883,2025-10-02,12.275833333333333
5baa6a15-5a3f-4ec8-8bef-6b2f7a86d883,2025-10-04,11.09361111111111
5baa6a15-5a3f-4ec8-8bef-6b2f7a86d883,2025-10-05,-4.618611111111111
aeb893e6-2682-4e9f-aae5-9dba99fb4c8b,2025-10-06,-9.5425
37B99D1D-0186-4CEB-BFFE-9E62BD6ACE66,2025-10-03,10.530833333333334
37B99D1D-0186-4CEB-BFFE-9E62BD6ACE66,2025-10-05,13.079444444444444
28F0D303-482D-46DD-A726-DD7DC813EE42,2025-10-06,-0.05611111111111111
6ffda7b4-c1a6-4721-941b-3d379ffd80a7,2025-10-01,-6.743055555555555
6ffda7b4-c1a6-4721-941b-3d379ffd80a7,2025-10-05,14.303611111111111
1d6fc327-028d-4780-9e0d-48b249a1b54d,2025-10-04,15.064166666666667
7766EB73-E774-4D38-ADA0-09362A9AC33F,2025-10-04,-3.3041666666666667
e6c5ae81-14ec-41f2-a46c-bb1d1a1122bc,2025-10-03,-12.812222222222223
cf048017-24d6-43b0-b082-e70dda3505cc,2025-10-05,6.252777777777778
2ddb5b8c-d4d6-4559-b341-02c83364d616,2025-10-03,-13.530555555555555
32edd27d-ed05-4d30-9876-1ef0da4a0059,2025-10-04,-5.218333333333334
E815627C-78C8-40A7-A933-64C9A91490BD,2025-10-01,6.0725
e8527892-fa1f-4e9a-9808-7353ffde4a9f,2025-10-03,6.888055555555556
40F2050D-756B-4082-857A-7E97AA523E53,2025-10-07,-6.411388888888889
8656767e-f13d-45bf-a181-13c5c11c763c,2025-10-03,12.480277777777777
cbe2385b-a779-4083-bf8d-9fc76dcca5a6,2025-10-02,10.749166666666667
cbe2385b-a779-4083-bf8d-9fc76dcca5a6,2025-10-05,1.355
cbe2385b-a779-4083-bf8d-9fc76dcca5a6,2025-10-06,8.317777777777778
54271207-dda3-4666-af26-2322f3b528cb,2025-10-02,-10.7375
79d18f70-5499-4e76-b6c2-f936c38a4958,2025-10-04,11.937222222222223
ca4688b4-1d69-4d0f-b2fd-566e3ec064a5,2025-10-05,13.144722222222223
96b7f652-3a64-4365-9f38-61786c831a6e,2025-10-01,-0.2852777777777778
4f62eb90-06d3-4800-846c-1a2838133730,2025-10-04,15.842777777777778
5D35AB62-46B9-4FF9-8F14-1DCF1EFD9CD6,2025-10-01,4.815555555555555
cd2c286c-1885-4040-b09f-d862df9ea79b,2025-10-05,17.545833333333334
4a8c905e-35e8-4016-b248-2a5264fe31a5,2025-10-02,10.057777777777778
6ab034dd-a00d-4b52-a38d-a6485609d755,2025-10-06,3.024722222222222
adff28c4-f3d0-4487-a291-323b4a30c328,2025-10-04,-3.6502777777777777
039eceaa-dde2-423b-a48f-0d8eb3ef461a,2025-10-05,1.5763888888888888
14049F56-683D-4DDB-9EC4-F36FA88C36DD,2025-10-04,0.7161111111111111
fdcd84ed-6e27-4fc3-8e3f-5ef15484e4d7,2025-10-03,-3.9725
4ab52f1a-7a8c-42c9-95fd-822f7c075ee5,2025-10-04,-11.493611111111111
ea5e1d2d-dca1-4a05-adf0-fd2841ee715d,2025-10-05,20.634722222222223
ea5e1d2d-dca1-4a05-adf0-fd2841ee715d,2025-10-06,23.858333333333334
cdd16047-e1ba-460d-ab2a-eae773dccb28,2025-10-05,7.264444444444444
cdd16047-e1ba-460d-ab2a-eae773dccb28,2025-10-06,10.249166666666667
A97EFA66-8724-47A7-B689-2BFCF16C59CC,2025-10-06,-11.321666666666667
0212a538-d55f-4256-a1c7-f10f117bdcbd,2025-10-02,23.760277777777777
0212a538-d55f-4256-a1c7-f10f117bdcbd,2025-10-03,21.20888888888889
0212a538-d55f-4256-a1c7-f10f117bdcbd,2025-10-04,-8.115
0212a538-d55f-4256-a1c7-f10f117bdcbd,2025-10-05,2.6141666666666667
65cf10c0-d0c4-4811-aaef-52c85366f74e,2025-10-06,8.483888888888888
0027CED0-A447-454D-829D-3398595518E4,2025-10-05,6.148611111111111
37B315E4-5DA7-4C21-9CB3-1D0069989E2E,2025-10-03,9.546111111111111
86a07d5a-f19c-4f2c-a2cd-b5e6a3c51f1b,2025-10-01,-6.199722222222222
86a07d5a-f19c-4f2c-a2cd-b5e6a3c51f1b,2025-10-03,6.804722222222222
b93da0b9-6d2e-4845-a353-f840492d5302,2025-10-03,-1.9402777777777778
cd62761e-981e-4f82-88b1-ae21186e2b01,2025-10-06,16.34722222222222
FEB8C629-8939-4089-A7AB-640D92844CB4,2025-10-05,-1.2133333333333334
78642ED3-30F3-4669-97F2-2DEB9FB013F2,2025-10-02,5.5808333333333335
78642ED3-30F3-4669-97F2-2DEB9FB013F2,2025-10-04,-13.706666666666667
074a4da3-7851-4625-84d4-0dddb9d779cc,2025-10-01,19.099166666666665
3dbbb1d6-44de-4256-8819-ef10184c42fb,2025-10-03,19.051944444444445
A53D58F1-DDAC-40DB-A5E1-2277D432A11D,2025-10-04,11.139444444444445
A53D58F1-DDAC-40DB-A5E1-2277D432A11D,2025-10-05,19.56361111111111
A53D58F1-DDAC-40DB-A5E1-2277D432A11D,2025-10-06,2.8716666666666666
A53D58F1-DDAC-40DB-A5E1-2277D432A11D,2025-10-07,-11.36111111111111
CE2F869E-C608-4FD7-93B4-9650F79E714A,2025-10-05,-11.150833333333333
dd3b7dc2-cd1c-4a30-9290-5da3c322d8c6,2025-10-02,-0.4280555555555556
e017ca14-f069-4f34-ab9e-12879f927eac,2025-10-07,-2.825277777777778
8ae1d150-8a73-4637-810e-c7d38e0d2c0c,2025-10-04,-2.8094444444444444
42E1BD4E-F164-44B7-907B-BC55131070BE,2025-10-04,-0.001388888888888889
d1c1710b-682d-4226-acb3-7aa3f557cdc3,2025-10-01,9.789444444444445
d1c1710b-682d-4226-acb3-7aa3f557cdc3,2025-10-03,-10.754444444444445
D1FA89EB-3F81-4709-AE21-9E4F4041477B,2025-10-05,-9.590277777777779
bd678c72-cf0c-471a-a8b8-55af721b6eb7,2025-10-06,-8.209444444444445
EE8BF132-7870-40C1-8FC0-B58F72ECAA1A,2025-10-04,0.02638888888888889
f1ed0e5e-80de-4a20-87a6-8bab9e4c3703,2025-10-06,-6.37
089D1714-6CDD-40FD-9F53-5B1ECE87AE7D,2025-10-01,-7.125
6E4AB52B-1283-4B34-A93F-9188A53EA483,2025-10-01,10.664444444444445
128F5E19-6F38-44B3-A713-7BF74759BFAE,2025-10-05,-11.636388888888888
A53D58F2-DDAC-40DB-A5E2-2277D432A11D,2025-10-07,-11.345277777777778
51614db9-0247-4937-836d-2a44b996ea08,2025-10-02,-9.305555555555555
B0A8BA32-E7AE-421A-994C-18DDA79CABD1,2025-10-01,9.74638888888889
B0A8BA32-E7AE-421A-994C-18DDA79CABD1,2025-10-05,8.814444444444444
918082CC-5C4A-4655-882E-8FD8C33F0A7D,2025-10-06,3.4775
089d1714-6cdd-40fd-9f53-5b1ece87ae7d,2025-10-01,-7.1338888888888885
d1fa89eb-3f81-4709-ae21-9e4f4041477b,2025-10-05,-9.585555555555555
8f08bf02-30b8-48ac-a45e-ff21a14adc11,2025-10-01,13.269444444444444
87CF87EA-F055-41CF-B8DE-AFF38C79168B,2025-10-06,11.903888888888888
b23de25d-74da-44d2-acb2-2711efe3c3df,2025-10-07,12.784166666666666
25db2771-39f3-4fcb-9064-4d16eafe3010,2025-10-06,9.106111111111112
CB14099D-B92D-477C-8D20-05C03CEA4247,2025-10-04,14.093333333333334
d1c1710b-681d-4126-acb3-7aa3f557cdc3,2025-10-01,15.286944444444444
d1c1710b-681d-4126-acb3-7aa3f557cdc3,2025-10-03,-10.936111111111112
9961df2b-535f-4abe-a91b-79fd9d26c430,2025-10-02,14.757777777777777
9961df2b-535f-4abe-a91b-79fd9d26c430,2025-10-03,-13.93361111111111
9961df2b-535f-4abe-a91b-79fd9d26c430,2025-10-06,13.810833333333333
9961df2b-535f-4abe-a91b-79fd9d26c430,2025-10-07,14.7475
0e4923a0-4ac8-48da-9da5-4cb04d37c3ec,2025-10-03,6.607777777777778
61cb1b8c-7ac2-481b-85da-f53caeaf696a,2025-10-02,20.590833333333332
61cb1b8c-7ac2-481b-85da-f53caeaf696a,2025-10-06,-14.088888888888889
8656767e-f13d-45bf-a282-13c5c21c763c,2025-10-03,12.486666666666666
